torneo_id,year,elo_colombia,fifa_rank,avg_age,market_value_meur,wins_last10,draws_last10,losses_last10,goals_scored_last10,goals_conceded_last10,clean_sheets_last10,form_index,qual_position,injuries_key_players,coach_experience_years,home_continent,avg_height_cm,sprint_speed_kmh,prev_world_cups,group_rival_avg_elo,group_rival_max_elo,tournament_avg_elo,octavos_rival_elo,cuartos_rival_elo,semis_rival_elo,final_rival_elo,luck_factor,media_pressure,prep_days,altitude_m,climate,group_points_scored,target_ronda
7758,2000,1901.9,14,27.4,687.6,5,2,3,12,9,1,0.5667,5,1,7.5,0,179.4,32.3,2,1633.5,1645.6,1791.5,1756.7,1884.3,1868.1,2178.5,-0.0978,7.1,38,0.0,0,7,5
7759,2000,1836.0,10,28.3,390.5,4,0,6,8,8,2,0.4,4,1,0.2,0,180.0,33.0,1,1937.1,1980.7,1699.1,1736.1,1953.3,1859.0,1952.9,0.1012,4.8,20,0.0,2,1,0
7760,2005,1837.9,24,27.9,865.0,4,4,2,15,8,2,0.5333,3,0,0.1,0,173.8,33.3,3,1651.6,1752.2,1719.0,1781.2,1884.8,1966.6,2050.1,-0.2628,5.3,35,1000.0,2,6,5
7761,2012,1759.2,20,25.1,661.7,7,1,2,14,15,4,0.7333,2,2,3.4,0,178.1,33.6,3,1762.1,1804.6,1796.3,1918.3,1987.9,2089.6,2044.3,-0.0122,6.1,23,0.0,1,6,4
7762,1998,1778.1,16,26.3,385.1,5,2,3,6,11,2,0.5667,10,2,4.1,0,181.3,32.8,2,1993.2,2029.6,1702.6,1798.2,1780.8,1909.7,1988.4,0.014,7.5,24,0.0,3,2,0
7763,2019,1952.3,1,25.8,980.9,7,2,1,8,10,2,0.7667,4,2,0.4,0,184.2,32.1,7,1653.5,1801.7,1772.2,1851.2,1938.4,2136.5,2122.9,-0.1291,7.2,37,0.0,3,6,2
7764,2002,1922.6,14,28.9,687.9,5,1,4,18,10,2,0.5333,1,4,0.1,0,181.9,34.8,3,1676.5,1743.0,1787.9,1863.8,1929.2,1967.9,2084.1,0.0391,6.9,29,0.0,1,5,1
7765,1999,1807.2,21,29.0,561.4,2,3,5,8,10,0,0.3,3,0,2.7,0,176.2,31.5,2,1747.2,2002.9,1764.3,1835.7,1894.4,2001.6,2174.0,-0.1793,4.8,24,0.0,1,3,0
7766,2021,1837.7,1,24.9,425.6,3,5,2,12,10,3,0.4667,3,2,7.8,0,178.2,35.7,7,1702.8,1847.1,1752.5,1823.3,1886.3,1915.5,2120.6,-0.0277,4.3,43,0.0,2,7,5
7767,2018,1836.9,13,27.8,616.4,2,1,7,15,6,3,0.2333,5,1,3.4,0,180.2,31.8,6,1596.8,1738.7,1739.1,1776.5,1916.8,2064.6,2024.6,0.1244,5.5,26,0.0,2,1,0
7768,1998,1857.1,16,27.3,610.3,4,4,2,13,8,3,0.5333,5,0,0.9,0,184.6,32.2,2,1563.3,1623.8,1751.4,1862.1,1860.2,1980.5,2008.1,-0.0322,7.4,41,0.0,2,6,1
7769,2002,1909.9,5,27.3,495.2,3,2,5,12,7,2,0.3667,3,1,1.1,0,182.5,32.6,0,1908.4,2117.5,1792.4,1834.8,1927.1,2049.8,1883.4,-0.0362,4.6,34,0.0,3,4,3
7770,2002,1829.7,17,27.2,464.4,7,3,0,13,10,4,0.8,1,2,15.7,0,184.2,33.9,2,1852.7,1961.3,1796.4,1909.2,1897.7,1957.5,2008.9,-0.227,6.2,27,0.0,1,1,0
7771,2015,1847.0,21,30.3,547.2,6,1,3,23,9,2,0.6333,1,0,3.0,0,184.5,32.8,6,1757.0,1844.9,1769.4,1813.6,1977.1,2119.4,2096.6,0.0805,5.1,43,0.0,2,4,2
7772,2019,1891.8,7,28.1,789.3,5,2,3,12,5,4,0.5667,2,0,4.2,0,176.9,33.1,6,1784.0,1766.4,1670.0,1836.4,1889.0,1865.1,1870.7,-0.1874,7.8,30,1000.0,1,3,1
7773,1997,1831.6,9,29.3,615.8,5,2,3,11,7,2,0.5667,2,2,3.4,0,176.5,30.3,1,1650.6,1742.2,1721.8,1863.8,1897.2,1976.1,1932.8,-0.23,3.5,20,0.0,2,6,1
7774,1997,1742.8,4,28.2,737.8,5,1,4,6,14,2,0.5333,7,1,4.9,0,172.7,32.2,1,1846.2,1993.4,1696.0,1675.7,1837.4,1953.9,1924.9,0.0665,5.0,28,0.0,2,6,1
7775,2013,1850.2,14,27.4,599.7,3,4,3,8,6,2,0.4333,3,0,3.7,0,184.5,36.0,5,1838.3,1941.3,1811.5,1988.4,1964.6,1989.1,2079.0,-0.0266,7.3,20,1000.0,1,0,0
7776,2014,1878.5,15,27.2,1103.8,4,4,2,17,7,0,0.5333,1,1,0.3,0,181.8,32.7,6,1695.7,1784.4,1763.5,1870.9,1959.9,2110.8,2025.4,0.0059,9.7,33,0.0,1,5,3
7777,2018,1815.0,2,28.1,485.4,3,4,3,14,12,2,0.4333,3,2,0.4,0,183.8,31.6,5,1861.8,1982.6,1864.0,1957.2,2072.5,2049.4,2190.8,-0.2006,6.4,22,2000.0,3,4,1
7778,2019,1895.0,12,28.1,419.8,3,2,5,12,5,1,0.3667,5,2,1.8,0,178.8,34.9,7,1966.1,2003.7,1724.9,1862.8,1897.3,1990.0,1902.2,-0.0587,4.8,39,0.0,0,0,0
7779,2017,1841.4,7,30.1,666.9,3,2,5,10,8,4,0.3667,2,2,0.1,0,179.5,33.0,2,1810.2,1837.6,1642.9,1648.4,1856.9,1910.8,1886.9,0.1282,4.1,25,0.0,2,3,4
7780,2003,1808.6,8,24.9,770.8,3,6,1,13,11,4,0.5,2,1,3.5,0,179.6,32.3,1,1658.8,1708.8,1888.2,1918.2,2073.6,2157.1,2148.4,0.0128,5.1,32,0.0,0,4,3
7781,2013,1818.5,4,23.1,689.5,5,2,3,15,8,1,0.5667,3,0,0.1,0,178.1,31.7,5,1538.8,1698.3,1687.2,1763.7,1769.3,1885.8,2054.5,-0.2312,5.4,32,0.0,0,7,2
7782,2000,1809.8,2,24.5,796.4,6,1,3,14,7,3,0.6333,2,1,7.9,0,177.9,33.6,2,1741.6,1884.5,1790.4,1886.0,1944.5,2103.3,2147.8,0.2772,5.7,33,1000.0,3,3,1
7783,2014,1844.9,1,29.4,622.0,5,2,3,5,8,0,0.5667,5,1,0.9,0,176.6,33.0,6,1772.0,1840.4,1738.5,1836.5,1887.9,1834.2,2034.4,-0.2988,4.3,27,0.0,0,1,0
7784,2015,1813.0,14,27.2,443.6,3,1,6,14,6,3,0.3333,3,1,0.7,0,180.7,33.6,6,1886.1,2021.8,1652.6,1759.4,1801.5,1894.9,1990.0,0.0475,7.4,42,0.0,1,7,2
7785,2001,1860.3,11,25.9,94.6,5,4,1,14,8,1,0.6333,1,1,4.9,0,180.7,33.3,1,1526.0,1655.1,1673.3,1751.0,1916.8,1857.8,1885.8,-0.2396,7.5,44,0.0,0,4,2
7786,2023,1844.4,1,25.6,679.7,5,1,4,9,6,3,0.5333,5,0,9.7,0,176.6,32.3,8,1708.1,1790.4,1745.3,1850.7,1934.3,2047.3,1986.7,0.0583,6.1,22,0.0,4,4,3
7787,1998,1764.9,13,25.1,420.5,6,2,2,7,11,2,0.6667,6,2,1.4,0,179.3,33.6,2,1735.9,1736.9,1766.0,1888.1,1857.0,2002.7,2141.7,0.0658,3.9,35,0.0,1,6,1
7788,1994,1814.7,15,25.0,388.8,2,2,6,8,12,4,0.2667,2,2,4.7,0,179.7,33.9,0,1533.1,1578.0,1693.0,1752.7,1886.2,1869.7,1975.5,0.0492,4.1,31,0.0,2,6,1
7789,1995,1674.4,14,22.6,778.8,4,1,5,10,6,3,0.4333,7,3,0.2,0,177.2,29.6,1,1956.5,2016.9,1744.4,1800.3,1960.9,2061.7,2128.7,0.0981,5.0,43,0.0,3,4,3
7790,2026,1761.5,11,22.9,560.7,4,3,3,4,7,4,0.5,4,0,12.0,0,179.5,32.2,8,1809.6,1859.3,1754.1,1837.6,1911.9,1886.5,2117.2,-0.2581,5.1,38,0.0,0,0,0
7791,1999,1675.2,11,27.8,385.9,3,1,6,9,15,3,0.3333,4,2,3.7,0,180.8,33.2,1,1682.3,1734.2,1646.7,1688.9,1812.1,1832.6,1924.5,-0.0374,4.5,27,1000.0,0,7,5
7792,2016,1750.4,1,26.4,413.1,3,2,5,13,10,5,0.3667,5,4,7.8,0,180.8,33.2,5,1639.6,1786.7,1692.8,1728.0,1948.6,1919.2,1972.1,0.0392,5.7,38,0.0,1,3,0
7793,2014,1929.3,8,25.7,330.7,3,3,4,15,8,2,0.4,4,3,6.5,0,177.5,33.7,6,1665.1,1731.9,1735.3,1774.0,1837.3,2038.7,2082.8,0.2145,7.7,33,0.0,2,1,0
7794,2000,1815.9,30,23.5,706.1,3,3,4,13,10,3,0.4,6,0,3.5,0,175.9,33.2,2,1876.3,1977.0,1791.4,1872.7,1899.6,2027.5,2140.5,-0.1756,3.4,21,0.0,0,4,1
7795,2003,1813.1,7,28.9,356.5,5,2,3,12,9,2,0.5667,1,0,0.8,0,179.5,36.0,2,1803.6,1821.9,1646.5,1721.7,1820.3,1935.6,1953.4,-0.11,4.2,44,0.0,3,1,0
7796,2015,1910.9,1,26.7,625.7,5,3,2,13,4,4,0.6,4,1,7.5,0,184.2,33.9,6,1761.9,1869.4,1612.9,1726.6,1861.6,1814.3,1903.1,0.1069,6.2,31,2000.0,2,0,0
7797,1998,1879.8,13,26.4,519.9,5,2,3,10,7,2,0.5667,1,2,4.3,0,182.0,33.3,2,1577.4,1723.1,1885.2,1976.8,2024.6,2200.4,2233.5,-0.0389,6.9,24,0.0,2,9,3
7798,1996,1757.6,19,27.0,648.4,5,1,4,4,12,3,0.5333,1,0,1.2,0,184.5,35.2,1,1593.8,1711.6,1832.8,1911.2,1885.2,2046.6,2117.9,-0.0588,2.4,34,0.0,2,2,0
7799,2016,1830.5,6,27.5,162.4,3,2,5,17,9,1,0.3667,3,1,1.4,0,183.3,34.2,5,1593.8,1750.4,1720.8,1841.2,1887.2,1825.4,2012.5,0.1173,8.0,27,0.0,3,4,2
7800,2011,1925.1,10,28.8,510.1,5,1,4,12,5,3,0.5333,2,0,11.2,0,180.6,33.1,4,1787.2,1824.3,1829.7,1892.8,2025.0,2124.3,2166.6,0.1053,5.1,25,0.0,2,6,1
7801,2016,1925.9,19,26.4,743.5,4,2,4,16,9,4,0.4667,3,2,2.4,0,182.4,31.0,6,1714.1,1783.4,1784.1,1874.9,1838.7,1975.8,2098.0,-0.1535,7.9,33,0.0,4,3,0
7802,1995,1921.2,26,25.8,977.5,6,3,1,13,10,0,0.7,6,2,6.6,0,182.7,32.5,1,1611.6,1804.4,1702.7,1813.2,1863.1,2122.3,1955.2,-0.0674,6.7,20,0.0,0,6,1
7803,2007,1780.1,1,29.5,453.0,2,1,7,7,13,2,0.2333,1,2,20.0,0,174.4,33.2,3,1901.7,2078.1,1741.1,1878.2,1881.5,2005.4,2091.0,-0.08,4.8,31,0.0,2,1,0
7804,2002,1797.6,19,25.1,137.2,4,3,3,8,6,2,0.5,4,2,2.2,0,186.3,36.0,3,1871.4,1946.4,1759.2,1803.0,1947.3,1993.6,2051.5,-0.0861,6.1,39,0.0,0,0,0
7805,1998,1832.0,6,28.2,788.6,1,3,6,13,8,4,0.2,3,1,3.7,0,182.7,34.1,2,1838.9,1860.5,1761.6,1844.3,1935.9,2011.8,2103.9,-0.0332,6.5,21,0.0,1,7,3
7806,1999,1960.8,19,25.7,610.6,6,2,2,18,2,6,0.6667,4,2,2.4,0,177.8,32.8,2,1629.8,1808.9,1643.7,1707.6,1856.0,1914.1,1804.5,0.211,7.4,35,0.0,2,4,1
7807,1994,1834.2,30,25.1,798.7,5,0,5,14,6,2,0.5,3,1,5.7,0,178.7,31.9,0,1848.5,1879.4,1746.1,1786.1,1909.0,1833.7,2064.3,0.2165,5.5,25,0.0,1,0,0
7808,2009,1879.6,1,27.1,1005.6,4,2,4,16,9,2,0.4667,1,2,1.6,0,176.9,35.1,2,1761.2,1889.2,1752.2,1823.1,1985.1,2052.8,2009.2,0.045,7.3,20,0.0,3,6,1
7809,2019,1839.6,18,29.6,1001.0,2,2,6,9,5,5,0.2667,1,1,0.9,0,178.9,34.4,7,1837.7,1944.8,1629.1,1686.3,1795.5,1986.1,1846.6,-0.0221,3.4,41,0.0,0,7,1
7810,2013,1804.7,2,25.2,541.6,3,2,5,9,11,3,0.3667,1,1,5.9,0,180.9,30.6,5,1702.0,1886.3,1798.4,1894.4,1980.6,2116.9,1969.6,-0.0724,3.4,39,1000.0,3,3,1
7811,2011,1732.2,11,25.8,507.6,3,1,6,9,11,3,0.3333,3,2,5.5,0,182.1,32.2,5,1949.8,2040.7,1704.9,1762.0,1864.8,1926.3,1984.2,0.0525,5.2,26,0.0,1,1,0
7812,2009,1880.0,10,26.1,603.3,3,1,6,6,4,2,0.3333,1,3,6.6,0,174.3,33.0,4,1500.0,1696.9,1741.7,1835.3,1863.3,1984.2,1882.2,-0.2654,6.4,44,0.0,0,6,4
7813,2021,1861.2,5,26.0,800.7,6,1,3,11,6,1,0.6333,1,0,7.1,0,173.7,33.9,5,1941.4,1951.2,1678.3,1736.6,1901.1,1941.0,1959.6,0.0092,6.6,25,2000.0,4,1,0
7814,2008,1765.6,5,26.4,367.5,4,4,2,7,10,5,0.5333,6,3,7.4,0,179.4,30.8,4,1567.3,1583.3,1640.1,1723.1,1729.5,1927.3,2002.2,0.0472,5.8,31,0.0,0,4,4
7815,1998,1812.8,26,25.5,463.2,3,2,5,9,5,5,0.3667,1,1,1.9,0,173.7,32.3,2,1865.4,1982.4,1661.5,1781.0,1775.2,1853.7,2084.4,0.21,7.6,35,0.0,2,1,0
7816,2006,1788.9,3,27.7,598.4,3,1,6,19,7,2,0.3333,6,4,5.5,0,182.4,30.0,3,1899.0,1971.1,1779.5,1811.8,1921.9,1968.5,2068.0,-0.3184,8.2,40,0.0,3,6,1
7817,2008,1903.3,21,23.4,674.4,5,4,1,12,9,2,0.6333,3,1,6.3,0,182.7,30.5,4,1800.4,1932.0,1844.2,1870.1,2034.6,2111.6,2069.0,0.0391,6.4,37,1000.0,2,4,3
7818,1994,1939.2,17,25.0,949.3,3,3,4,12,6,2,0.4,1,4,3.6,0,183.0,35.5,1,1882.5,1905.2,1808.1,1866.2,2053.0,2100.4,2113.3,0.0047,8.4,39,0.0,3,0,0
7819,2026,1833.9,1,29.3,477.1,1,2,7,9,6,4,0.1667,3,1,9.4,0,179.5,32.4,8,1674.6,1749.7,1753.2,1848.8,1849.5,2015.5,1904.1,0.136,5.0,38,2500.0,2,7,1
7820,2019,1864.0,10,25.8,439.0,2,1,7,12,6,1,0.2333,4,1,7.9,0,182.1,31.7,6,1688.3,1829.3,1785.1,1858.8,2017.7,2051.3,1980.7,0.1192,4.6,22,0.0,0,5,1
7821,2024,1776.3,13,26.8,555.8,6,3,1,17,5,4,0.7,2,1,18.2,0,180.0,33.6,8,1741.9,1824.3,1727.3,1787.4,1850.1,1983.4,1999.4,0.1107,5.9,30,2500.0,2,1,0
7822,1996,1863.5,8,25.0,549.6,3,1,6,14,8,3,0.3333,2,0,16.3,0,182.0,30.7,1,1767.1,1942.3,1857.4,1856.9,2053.3,2074.8,2102.4,-0.2145,7.5,31,1000.0,2,5,4
7823,2010,1758.9,17,25.6,709.0,4,1,5,11,12,3,0.4333,8,3,3.3,0,182.7,29.1,5,1708.9,1825.2,1791.2,1879.0,1898.5,2038.8,2077.7,-0.0116,3.5,38,0.0,0,4,5
7824,2004,1807.2,18,28.0,458.0,2,4,4,17,11,4,0.3333,2,2,1.6,0,182.1,32.5,3,1645.7,1697.7,1617.8,1715.4,1813.2,1859.4,1873.8,-0.0288,2.9,31,0.0,2,2,0
7825,2007,1772.5,8,27.8,721.2,3,2,5,16,10,3,0.3667,7,1,0.7,0,179.0,32.5,3,1870.5,1975.3,1751.5,1846.2,1832.0,1952.3,2022.6,0.1135,3.7,31,0.0,2,4,5
7826,2007,1772.4,15,23.5,436.6,4,3,3,8,6,3,0.5,5,2,0.5,0,179.8,33.4,4,1894.1,1956.7,1702.2,1858.0,1956.2,1991.5,1968.3,0.0664,5.3,30,0.0,2,3,0
7827,2026,1846.4,14,24.2,718.5,2,3,5,11,8,6,0.3,1,0,0.1,0,182.7,31.1,8,1603.2,1648.7,1822.4,1868.5,1940.5,2050.9,2273.2,0.1678,3.4,28,0.0,0,6,1
7828,1995,1869.6,11,26.3,758.9,4,3,3,7,9,3,0.5,2,1,6.7,0,183.5,32.4,1,1930.4,1950.9,1812.9,1907.6,1948.3,2049.3,1935.8,0.2248,6.5,30,0.0,4,7,4
7829,2018,1876.9,16,28.1,522.5,4,1,5,12,8,1,0.4333,1,0,5.0,0,179.7,31.7,6,1852.9,1993.1,1758.1,1819.4,1886.7,1949.0,2063.7,-0.1418,4.3,26,0.0,3,4,5
7830,2006,1772.5,17,27.6,578.0,3,5,2,11,4,5,0.4667,7,0,1.6,0,179.4,35.6,4,1841.5,1975.9,1759.9,1903.7,1951.8,1941.5,1991.6,0.1214,4.8,43,0.0,3,1,0
7831,2021,1726.9,1,26.3,452.2,2,2,6,7,9,5,0.2667,6,0,1.9,0,181.8,33.7,4,1860.7,2120.2,1812.5,1904.9,1922.4,1984.3,2103.4,-0.3259,2.6,24,0.0,2,4,3
7832,2010,1769.7,8,26.3,645.5,1,4,5,13,6,0,0.2333,8,4,10.8,0,184.6,31.9,3,1727.8,1817.4,1600.0,1628.7,1757.2,1884.1,1801.7,0.418,3.1,35,0.0,2,7,3
7833,2007,1777.7,3,27.2,460.1,4,3,3,15,6,4,0.5,6,1,9.2,0,181.7,32.3,3,1541.7,1644.1,1693.7,1734.2,1852.2,1959.8,1929.0,-0.1445,3.4,40,1000.0,4,4,3
7834,2003,1843.6,19,27.2,377.1,3,2,5,7,7,3,0.3667,2,1,7.7,0,181.2,30.8,3,1669.2,1758.6,1683.9,1817.2,1907.6,1986.2,1961.7,0.0555,4.2,34,0.0,1,3,1
7835,2009,1844.5,19,28.2,663.0,4,3,3,10,7,2,0.5,1,1,9.6,0,176.7,33.8,3,1910.0,1997.4,1765.8,1859.4,1881.5,1924.6,1997.4,0.1025,1.2,41,0.0,2,4,5
7836,2007,2032.8,5,25.8,656.6,7,0,3,16,6,1,0.7,4,2,8.9,0,183.5,34.6,2,1771.1,1836.0,1730.3,1794.7,1817.2,1978.1,2036.0,0.0008,6.6,28,0.0,2,7,2
7837,2000,1827.7,2,24.5,526.0,3,2,5,10,6,2,0.3667,1,3,6.5,0,183.3,33.0,2,1975.2,2091.9,1787.6,1837.9,1954.0,2046.9,2176.8,0.1381,5.3,41,2000.0,1,3,0
7838,2019,1736.0,22,24.7,532.4,6,0,4,8,5,3,0.6,4,0,6.0,0,178.5,30.3,7,1733.8,1899.9,1600.0,1648.2,1769.0,1740.7,1817.7,0.1113,4.5,42,0.0,3,4,5
7839,2021,1817.2,11,25.8,800.1,4,0,6,19,8,2,0.4,2,0,0.9,0,182.1,32.6,5,1831.9,1935.4,1837.1,1898.7,2144.3,2081.3,2155.3,-0.0656,4.5,25,0.0,2,4,5
7840,2017,1870.3,15,26.9,221.4,5,3,2,12,4,1,0.6,1,1,4.8,0,184.6,32.4,6,1796.5,1936.5,1778.5,1923.0,1873.5,1913.6,2006.4,-0.2071,7.7,29,0.0,3,1,0
7841,2001,1825.5,1,27.6,651.6,4,4,2,8,7,1,0.5333,2,1,0.9,0,174.6,33.6,2,1581.3,1612.8,1650.0,1608.3,1765.8,1854.1,1914.2,-0.1632,2.6,26,0.0,0,3,2
7842,1995,1855.3,4,27.6,497.6,3,4,3,13,8,1,0.4333,2,1,4.0,0,180.3,31.2,1,1731.4,1769.9,1813.1,1874.3,1979.9,2041.2,2071.4,-0.3038,6.9,32,0.0,2,6,2
7843,2017,1756.4,9,24.9,644.0,6,1,3,6,7,2,0.6333,1,1,3.4,0,179.3,33.5,5,1825.4,1887.3,1725.9,1846.3,1919.2,1859.5,2020.4,-0.2172,6.4,31,0.0,3,1,0
7844,2024,1851.8,9,27.3,551.2,6,1,3,10,11,2,0.6333,4,1,8.5,0,179.5,32.6,8,1871.7,1955.6,1647.1,1760.5,1856.7,1928.3,1956.3,-0.0202,7.3,34,0.0,0,4,5
7845,2001,1783.4,1,24.5,870.6,1,3,6,8,12,2,0.2,1,0,11.6,0,174.9,31.5,2,1500.0,1545.9,1773.3,1908.9,1874.3,2013.1,2026.0,-0.1159,4.4,36,0.0,2,2,0
7846,1999,1825.6,15,26.0,425.5,4,1,5,13,8,2,0.4333,4,3,0.5,0,176.8,33.5,1,1559.0,1657.4,1717.9,1786.7,1882.1,1965.3,1928.3,-0.2201,5.7,41,0.0,0,3,3
7847,2018,1830.7,14,24.0,444.9,2,0,8,15,14,6,0.2,4,1,3.9,0,179.7,32.8,6,1832.8,1937.7,1746.1,1913.2,1882.6,1915.6,2056.8,0.0482,5.7,31,0.0,1,3,0
7848,2009,1789.0,15,26.5,701.0,6,3,1,9,9,1,0.7,2,3,10.8,0,177.4,34.7,4,1623.8,1687.1,1790.1,1890.6,1922.4,1981.2,2046.3,0.0006,4.2,40,1000.0,0,4,2
7849,2016,1834.7,10,26.9,567.5,6,2,2,12,5,5,0.6667,2,2,2.6,0,171.3,31.4,3,1564.9,1671.9,1818.7,1893.0,2004.1,1992.7,2147.7,-0.3527,4.9,29,1000.0,0,6,4
7850,2000,1825.9,5,23.0,523.6,4,3,3,18,10,3,0.5,1,0,6.0,0,185.7,31.9,2,1867.3,1937.3,1859.4,1892.7,2046.2,2088.7,2164.3,-0.1502,5.3,43,0.0,0,3,0
7851,2025,1834.0,20,27.2,501.6,3,4,3,5,8,5,0.4333,3,2,2.3,0,179.0,30.2,6,1812.3,1834.9,1770.2,1894.3,1862.2,1981.6,2108.2,0.1221,3.8,28,0.0,0,6,1
7852,1995,1796.4,20,24.7,993.5,2,0,8,12,6,4,0.2,5,2,6.8,0,181.2,33.7,1,1779.6,1836.0,1833.2,1859.3,2022.0,2047.3,2186.6,-0.0179,2.9,43,0.0,2,3,0
7853,2004,1679.6,17,27.2,447.6,3,2,5,5,4,1,0.3667,6,2,4.1,0,178.7,32.4,2,1611.6,1682.2,1723.1,1772.8,1947.4,1935.3,2006.4,-0.0816,1.7,43,2500.0,3,4,1
7854,2022,1859.0,24,27.4,659.1,2,5,3,12,4,1,0.3667,1,1,8.2,0,180.1,31.9,3,1706.3,1842.6,1660.0,1679.1,1777.6,1964.9,1976.7,-0.0952,5.8,34,0.0,0,3,4
7855,2006,1711.5,25,27.7,749.6,1,3,6,13,11,5,0.2,4,2,1.8,0,175.4,34.2,4,1940.3,2014.9,1771.1,1818.5,1969.6,2065.1,2134.6,0.0707,5.5,31,1000.0,3,1,0
7856,2009,1829.3,1,26.0,637.0,9,1,0,7,5,2,0.9333,4,1,20.0,0,179.2,33.4,2,1921.5,2006.2,1690.1,1784.0,1804.1,1927.2,1998.8,-0.0762,6.8,31,2000.0,2,6,2
7857,2021,1800.8,15,27.6,532.4,3,1,6,9,11,4,0.3333,3,0,0.6,0,181.8,30.2,7,1676.1,1755.9,1718.9,1838.8,1943.6,1977.7,1923.8,-0.051,4.3,32,0.0,0,5,1
7858,2011,1890.3,11,29.6,513.3,4,2,4,6,5,2,0.4667,3,3,3.8,0,181.6,33.3,3,1562.7,1666.2,1687.1,1770.3,1835.2,1937.3,1978.8,-0.0147,10.0,26,0.0,2,4,4
7859,2024,1828.7,12,25.6,964.9,6,1,3,8,9,1,0.6333,1,2,3.5,0,175.2,30.4,8,1708.2,1830.2,1727.0,1797.9,1873.4,2039.0,2013.1,0.0196,6.3,35,0.0,2,2,0
7860,2000,1842.8,16,28.7,657.6,4,2,4,8,4,1,0.4667,1,0,1.3,0,178.5,32.5,2,1764.0,1896.7,1730.2,1781.9,1961.5,1901.1,2044.6,0.1098,4.2,21,0.0,0,0,0
7861,2005,1839.3,26,25.9,843.5,3,3,4,11,7,2,0.4,4,0,7.1,0,178.1,32.5,0,1724.5,1768.1,1808.3,1967.9,1878.9,2002.7,2165.2,0.0325,6.9,39,2500.0,0,1,0
7862,2021,1884.6,13,26.1,937.0,5,1,4,14,12,4,0.5333,4,3,0.4,0,176.4,33.7,7,1747.4,1840.1,1770.5,1927.9,1951.2,2057.9,2095.1,0.1187,7.9,27,0.0,3,2,0
7863,1998,1822.5,2,27.2,661.0,4,2,4,12,6,3,0.4667,1,4,0.4,0,177.1,35.0,0,1556.2,1643.6,1750.7,1810.4,1960.6,2000.3,2048.9,0.0176,4.5,23,0.0,4,1,0
7864,2003,1804.0,13,26.8,267.2,5,1,4,8,9,2,0.5333,6,2,2.2,0,183.3,34.7,0,1632.5,1671.7,1682.7,1788.7,1854.1,1919.5,1984.9,-0.0304,2.5,33,0.0,0,6,2
7865,1995,1757.3,4,28.5,414.7,6,1,3,8,10,4,0.6333,3,0,3.8,0,181.2,33.7,0,1500.0,1570.9,1826.9,1956.7,1927.0,2104.7,2230.4,0.1604,4.0,41,0.0,2,7,4
7866,2023,1980.8,7,28.1,698.5,4,3,3,11,9,3,0.5,5,1,3.1,0,183.6,30.4,8,1751.5,1819.6,1837.9,1989.6,2067.1,2141.5,2016.0,-0.2829,7.3,39,0.0,2,4,1
7867,2016,1816.9,10,23.7,578.0,4,3,3,14,13,2,0.5,5,0,0.8,0,178.7,35.2,6,1907.3,2090.9,1683.9,1782.2,1821.6,1888.9,1903.5,0.094,4.3,29,0.0,1,7,1
7868,1995,1729.7,19,23.9,508.6,3,1,6,10,8,5,0.3333,8,2,1.1,0,183.2,33.7,0,1769.3,1926.5,1792.5,1899.0,1892.3,2080.7,2076.4,0.2346,3.3,33,2000.0,1,3,3
7869,2026,1899.4,1,28.0,545.9,4,2,4,13,5,1,0.4667,4,0,5.4,0,181.5,32.7,9,1703.0,1729.2,1690.7,1775.4,1809.0,2059.0,2122.7,0.1742,5.1,36,0.0,1,4,2
7870,2024,1714.3,13,25.1,586.0,7,1,2,6,1,2,0.7333,3,1,2.2,0,177.3,34.7,8,1617.5,1739.7,1757.4,1886.8,1761.9,1990.9,2153.6,0.0482,3.4,28,0.0,2,3,0
7871,2007,1738.8,13,28.2,464.7,3,1,6,12,3,1,0.3333,1,0,12.1,0,181.8,33.4,4,1821.4,1953.7,1701.3,1775.5,1824.7,1936.5,2022.1,0.0788,4.9,37,0.0,0,7,1
7872,1999,1810.8,22,23.9,931.7,2,5,3,6,8,3,0.3667,1,0,4.0,0,178.4,33.0,2,1851.3,1908.9,1639.8,1689.6,1810.6,1810.1,1855.5,0.037,5.1,30,0.0,2,4,5
7873,2018,1954.4,27,24.3,562.2,3,3,4,17,11,0,0.4,1,3,6.1,0,174.3,35.4,4,1998.7,2176.1,1752.5,1842.1,1855.7,1940.7,1951.4,-0.1043,6.7,38,0.0,4,4,3
7874,2023,1823.7,20,28.6,255.7,2,4,4,11,5,3,0.3333,1,1,4.4,0,175.8,31.3,8,1858.1,2038.1,1656.5,1734.6,1816.9,1861.2,1919.8,0.0421,6.0,31,0.0,3,1,0
7875,2007,1747.4,31,26.5,524.1,1,2,7,15,3,1,0.1667,5,2,3.5,0,175.2,29.2,4,1810.2,1939.4,1802.2,1894.3,1996.8,2009.1,2121.2,-0.0234,6.3,23,0.0,2,4,2
7876,2017,1801.0,9,25.5,652.8,6,0,4,10,7,2,0.6,3,1,1.6,0,176.5,31.7,6,1823.8,1961.6,1802.3,1847.1,1939.8,2172.8,2105.9,-0.3221,5.4,20,0.0,2,1,0
7877,2020,1865.6,13,27.5,1361.5,5,2,3,14,3,3,0.5667,1,2,0.5,0,175.4,31.5,6,1931.2,2114.4,1777.3,1830.4,1923.9,2064.6,2018.3,-0.1503,8.6,22,0.0,0,3,2
